ID,Name,Rating,Review_Count,Address,Phone,Latitude,Longitude,Price
f217K42Tq5pp1EEKyVU4hw,Neutral Coffee & Tea,5.0,2,"683 Commercial St San Francisco, CA 94111",,37.7940458000526,-122.404234770735,N/A
ri7UUYmx21AgSpRsf4-9QA,Tartine Bakery & Cafe,4.0,7830,"600 Guerrero St San Francisco, CA 94110",+14154872600,37.7614250022004,-122.424051321456,$$
tp4LkulPbI9mXWFZmgk8fA,Martha & Brothers Coffee,4.0,199,"3868 24th St San Francisco, CA 94114",+14156414433,37.7518,-122.42896,$
U1UGWvpNxPAlojTpe1LSvA,Cool Cravings,4.5,130,"1635 Divisadero St San Francisco, CA 94115",+14157714900,37.78479,-122.4403534,$$
5VNDT0bMIytE1GpEb6jSxA,Twisted Donuts and Coffee,4.0,444,"1243 Noriega St San Francisco, CA 94122",+14154635437,37.7540223,-122.4772129,$
TcbKvh-e1lxywJuN6in5JQ,Farm : Table,4.0,1773,"754 Post St San Francisco, CA 94109",+14153005652,37.78768,-122.414339,$$
maAQS_2-3GQtmFVRJCt_2w,Breakfast Little,5.0,124,"3224 1/2 22nd St San Francisco, CA 94110",+14156198686,37.75552,-122.41955,$
r2VvA24rgH-42Bo2ZeOU9A,ilana Coffee,4.5,179,"2314 Clement St San Francisco, CA 94121",+14153872313,37.7822914,-122.4841766,$
TK-AfnulnF5yvL5aRFhniA,Diamond Cafe,4.5,135,"751 Diamond St San Francisco, CA 94114",+14156553674,37.7512897856745,-122.43616884886,$$
I0UVBT1-k0LqUICRLr9l5A,Dynamo Donut & Coffee,4.0,1856,"2760 24th St San Francisco, CA 94110",+14159201978,37.752971,-122.407676,$
RLuVFabZ6BR-BzBPmI1Uzg,Cafe La Flore Irving,4.5,409,"1340 Irving St San Francisco, CA 94122",+14155245203,37.76399,-122.47243,$$
c22FFlw_mGsT1TcgZpOo8w,Higher Grounds Coffee House,4.5,434,"691 Chenery St San Francisco, CA 94131",+14155872933,37.7343559265137,-122.433723449707,$$
quQf_jkAwzqFFGNHAq6bxQ,Counter Culture Coffee,5.0,8,"1329 64th St Emeryville, CA 94608",+19193615282,37.8450803475575,-122.289711590601,N/A
nE0A10WAQzl9yRHDH0nwlg,Bluestone Lane Theatre District Cafe,3.5,22,"562 Sutter St San Francisco, CA 94102",+17183746858,37.7892025,-122.4098192,N/A
eMdPsx0IuQaZ8Az-QCrGTQ,Funny Library Coffee Shop,3.0,17,"250 4th St San Francisco, CA 94103",+14154631368,37.78235,-122.40209,N/A
r-L3a4mKLPkCkGf9Askx0g,Philz Coffee,4.5,376,"5 Embarcadero Ctr San Francisco, CA 94111",+14153211499,37.7943859062427,-122.39535972476,$
EfkCyCaKoUFVdkRoi2prMw,Yasukochi's Sweet Stop,4.5,578,"1790 Sutter St San Francisco, CA 94115",+14159318165,37.78673,-122.42978,$$
EIE9lm4086L7wNiqGqpsKA,Coffee Cultures,4.0,114,"1301 Mission St San Francisco, CA 94103",+14158964272,37.7760169057583,-122.414747737348,$
BTuM18_theVCLWBvWZDcbA,Coffeebar - Redwood City,4.5,41,"2020 Broadway St Redwood City, CA 94063",+16507790466,37.48682,-122.22677,N/A
zXs_6CyjuedlfxWKi_Gkig,Granola's Coffee House,4.5,203,"116 N Cabrillo Hwy Half Moon Bay, CA 94019",+16504404692,37.471173,-122.43479,$$
1Kf_aEvpjGTgNiIwHY7HKQ,Royal Ground Coffee,4.0,133,"3101 Geary Blvd San Francisco, CA 94118",+14153862057,37.7816371,-122.452259,$
HZThElQfFLIqGc8ZVdRh7g,Coffee to the People,3.5,498,"1206 Masonic Ave San Francisco, CA 94117",+14156262435,37.7700381,-122.4451237,$
W9FJjqLEgP9g6pTj45gP4A,Bluestone Lane,3.5,96,"685 Market St San Francisco, CA 94103",+17183746858,37.7878156,-122.4028152,$$
Fc3OLXzSqYp8cM5ixc7jug,Flore,3.5,1137,"2298 Market St San Francisco, CA 94114",+14156218579,37.76466,-122.43294,$$
XmJvy41_tJLOS8WCAVQB5g,The Revolution Cafe,3.5,534,"3248 22nd St San Francisco, CA 94110",+14156420474,37.75552,-122.41955,$
9lX1QuC6GBj7WyKImHkRRw,Mr Holmes Bakehouse,4.0,2425,"1042 Larkin St San Francisco, CA 94109",+14158297700,37.7875909362522,-122.418352626264,$$
fyeTybE7wDkieUwq4urOCA,Beachside Coffee Bar & Kitchen,4.0,828,"4300 Judah St San Francisco, CA 94122",+14156824961,37.76056,-122.50825,$$
cJ1MwwYKBlEWmZIim49r0Q,Toasty,4.0,159,"2760 Octavia St San Francisco, CA 94123",+14156409047,37.79761,-122.42862,$$
wdlyeH5ug7uZpvtb-N97fQ,The Buena Vista,4.0,2601,"2765 Hyde St San Francisco, CA 94109",+14154745044,37.806509097529,-122.42072219051,$$
fEieX4XShBAmlSWJhF2w_w,M.H.Bread and Butter,4.5,359,"101 San Anselmo Ave San Anselmo, CA 94960",+14157554575,37.970569,-122.561661,$$
jCBTQri4FzW6aQVXLBh1_w,Beacon Coffee & Pantry,4.0,293,"805 Columbus Ave San Francisco, CA 94133",+14158142551,37.802167,-122.4131141,$
zeO401-Y-2BLiIv9bl0UkA,Scullery,4.5,215,"687 Geary St San Francisco, CA 94102",+14154404497,37.7864,-122.41451,$
DTPkKWdzFfjEhdrMN12dYg,East Bay Coffee Company,4.5,657,"2529 San Pablo Ave Pinole, CA 94564",+15109647827,38.00664,-122.28853,$
L0Y3bx42EeavcioZUHmjFQ,Everbowl,5.0,12,"170 O'Farrell St San Francisco, CA 94102",,37.78679,-122.40736,N/A
exgxnN3AJiMQg34U78I5Fw,Alamo Square Cafe,4.0,140,"711 Fillmore St San Francisco, CA 94117",+14157962379,37.7760594,-122.4313766,$
jM9XHX03w300rvDKAzE1sQ,Double Shot Coffee,4.0,62,"4587 Mission St San Francisco, CA 94112",+14155089064,37.724826,-122.434426,$
Rj7h0U3Qm8NABv7IdBremg,Starbucks,3.5,424,"3595 California St San Francisco, CA 94118",+14153872249,37.786261,-122.453194,$
7Lmkx9fcBINx6rJOhul3_A,20th Century Cafe,4.0,456,"198 Gough St San Francisco, CA 94102",+14156212380,37.7749343,-122.4223706,$$
Se1xmgWc4JRWPG5MiZFzNg,Golden Goat Coffee,5.0,42,"599 3rd St San Francisco, CA 94107",,37.78044,-122.39425,N/A
O0iAR6OBHXqFtK4nKO9g2Q,Beanstalk Cafe,4.0,835,"724 Bush St San Francisco, CA 94108",+14155761966,37.7901517599821,-122.409288436174,$
f6PVeKj4VFl9KRJg9SXwIg,The Station SF,4.0,307,"596 Pacific Ave San Francisco, CA 94133",+14152910690,37.7972298,-122.4051514,$$
fIkLJ_xpZo8py8SYTXYkPQ,Kantine,4.0,162,"1906 Market St San Francisco, CA 94102",+14157357123,37.770655,-122.425312,$$
UM_4Lol2HWPhdnRIcZn_ew,Covo Café & Tap Lounge,4.5,18,"981 Mission St Covo San Francisco, CA 94103",+14158866206,37.78114,-122.40788,$$
VQPtsRVNTFkFptcXDTtIyg,Urban Ritual,4.5,520,"488 Fell St San Francisco, CA 94102",+14155902873,37.77576,-122.42585,$
xDwEMq8kgT0eQepn90Jkvg,Arizmendi Bakery,4.5,1908,"1331 9th Ave San Francisco, CA 94122",+14155663117,37.7633882,-122.4664991,$
dfDkwWmeD1_ACBcDHYQSqw,La Boulangerie de San Francisco - Cole,3.5,124,"1000 Cole St San Francisco, CA 94117",+14155928549,37.7647738,-122.449517,$$
SQqQq1OWGbO4MGUcGWOH7A,Fox and Lion Bread,5.0,62,"5273 3rd St San Francisco, CA 94124",+14158729789,37.7296068,-122.3923499,$
j9EVcmunMUIFut_EpsYrog,Caffe Trieste,4.0,680,"601 Vallejo St San Francisco, CA 94133",+14153926739,37.798666,-122.407322,$
_rtt2pS-afsAljWuYVcg_w,Kizler Coffee,4.5,104,"330 Palmetto Ave Pacifica, CA 94044",+16504513680,37.65176,-122.49109,$
-8mvLH7dsKaIBCy76kOJgA,Vasquez Coffee Company,4.5,25,"50 Mendell St Ste 1 San Francisco, CA 94124",+14158242925,37.74371,-122.38404,$$
RQxgu_B4hXBxNjbqptuvhA,The Laundry Cafe,4.5,5,"3359 26th St San Francisco, CA 94110",+14159857746,37.74883,-122.41725,N/A
N2MO7risubQGcEoVhDUoyw,Sacred Grounds Coffee House,3.5,144,"2095 Hayes St San Francisco, CA 94117",+14153873859,37.7732469785941,-122.450822991891,$
Jpxv-URBpIvcu0mE5B6S3g,Cafe Okawari,4.5,68,"236 Townsend St San Francisco, CA 94107",+14158015927,37.77826,-122.39388,$$
oHuPyoGY7nhCQeprHCv21g,Noe Valley Bakery,4.0,732,"4073 24th St San Francisco, CA 94114",+14155501405,37.75121,-122.4334,$$
u0lqYWGjDJUqA9ZCLonl7A,Philz Coffee,4.5,117,"1775 17th St San Francisco, CA 94103",+14158148096,37.76475,-122.40129,$
ajuYwySutMShLW6WLJfapw,Linea Caffe,4.0,183,"3417 18th St San Francisco, CA 94110",+14155903011,37.7616956528829,-122.419991932757,$$
IEfTo6SfKXlyNiLGqpdeww,Bluestone Lane,4.5,29,"55 2nd St San Francisco, CA 94105",,37.78888,-122.40028,N/A
9hkKmtG2BruWwrqltt0Klg,Chai Bar By David Rio,4.0,450,"1019 Market St San Francisco, CA 94103",+14158650677,37.781819251714,-122.410724759102,$
wN9fCMRaQxRcAdchpmzgwg,El Cafe,5.0,56,"1400 Taraval Street 24th Ave San Francisco, CA 94116",+14155929850,37.742945,-122.481242,$
vN62LU8SPRThy_Qr0WnR5A,Cento,4.0,217,"372 Ritch St San Francisco, CA 94107",+13607482478,37.778745250608,-122.39396334359,$
cfUWDJWdlHWbp9iP072Dog,Starbucks Reserve,4.5,75,"201 Mission Street Ste 100 San Francisco, CA 94105",+14155431510,37.791511,-122.395103,$$
_MOE-nM-de7XKzKl2mFdxA,Contraband Coffee Bar,4.0,153,"260 5th St San Francisco, CA 94103",+14156885608,37.7807734161615,-122.404073551297,$$
UNOpk-vNBIUpbsn-DwfN6Q,Caffe Roma Coffee Roasting,3.0,117,"885 Bryant St San Francisco, CA 94103",+14152967662,37.77446,-122.40413,$$
yJ4Zn2bQ103xqRdIf_h61A,States Coffee,5.0,608,"609 Ward St Martinez, CA 94553",+19253166038,38.0164831,-122.1367589,$$
RyMG16yT-rON-uscR3QFwg,Lava Java,4.0,181,"852 Stanyan St San Francisco, CA 94117",+14157517375,37.7669286,-122.4528939,$
gqVl3RprESEqkIPeJH0yOg,Zazie,4.0,4356,"941 Cole St San Francisco, CA 94117",+14155645332,37.765244,-122.4501138,$$
LV9GJW3NCHgMRbnWo_5xgw,Stonemill Matcha,4.0,796,"561 Valencia St San Francisco, CA 94110",,37.76401,-122.4215,$$
w-F9xOVAQaiLINR5VWhOfQ,Duboce Park Cafe,3.5,465,"2 Sanchez St San Francisco, CA 94114",+14156211108,37.7692179,-122.4315675,$$
Jqf2wj7AtgDHafGpuODKjA,Tierra Mia Coffee,4.0,489,"2001 Broadway St Oakland, CA 94612",+15109860511,37.8092649447624,-122.268329387781,$
C60uLcN-7J2VwH9sBjVg8w,Tasty Coffee,4.5,54,"1818 San Jose Ave San Francisco, CA 94112",+14155858853,37.72861,-122.44052,$
cEzXkqlAh6X-nNfBdOolng,Caffe Centro,4.0,401,"102 S Park St San Francisco, CA 94107",+14158821500,37.7816338068441,-122.394201525131,$
7JTreWpsi8KXO6UM96pJww,Caffe Central,4.0,27,"530 Parnassus Ave Kalmanovitz Library San Francisco, CA 94143",+14157026822,37.7633476,-122.458931,$$
Y-9BkxtSP_X1PzzWMSgcKQ,Nook,4.0,702,"1500 Hyde St San Francisco, CA 94109",+14154474100,37.79473,-122.41798,$$
AafLnjvaMmt1y7Rx41aPTQ,Catahoula Coffee Company,4.5,484,"12472 San Pablo Ave Richmond, CA 94805",+15102350525,37.9398399,-122.32679,$
zEa872CgMv9iaFxsUafE2g,Red Door Coffee,4.0,139,"111 Minna St San Francisco, CA 94105",+14159741719,37.787385,-122.399547,$$
LQ5T45wJZ4fSR_SMAbPl0Q,Fika Cafe,5.0,27,"480 Primrose Rd Burlingame Public Library Burlingame, CA 94010",+16502780509,37.57922,-122.34886,$$$
d3trbu-A0LZ1Ppidjbr0uw,Here Comes The Sun,4.5,159,"8455 N Cabrillo Hwy Montara, CA 94037",+16504554308,37.54117,-122.51609,$
vgBioh7uLwuvxsmyXibUDQ,Paris Baguette,3.0,535,"2278 Westborough Blvd South San Francisco, CA 94080",+16509520404,37.644952,-122.452758,$$
JdvQpQ-6XpVn3zTpM7ZCsQ,Backhaus,4.5,182,"32 E 3rd Ave San Mateo, CA 94401",+16502009493,37.5633452,-122.3251067,$$
AA1wdUC-d3XyHp_6G2dD_w,Morning Due Cafe,4.0,490,"3698 17th St San Francisco, CA 94114",+14156217156,37.7630481,-122.4284266,$$
6tkm2NB3L2q9UfM-7jUE5A,Bluestone Lane Financial District Coffee Shop,4.0,23,"225 Bush St San Francisco, CA 94104",+17183746858,37.7910068,-122.4012623,N/A
uzqUJiCHUqV2c3PnvSsqeQ,Caffe Greco,4.0,1012,"423 Columbus Ave San Francisco, CA 94133",+14153976261,37.798918,-122.4084483,$
SQ_FYJyebhA8IpOOpRp5lg,Rustic Bakery,4.0,213,"1139 Magnolia Ave Larkspur, CA 94939",+14159251556,37.9477118,-122.5480762,$$
obYQaSOevgeWyssKIbGXxA,Cafe Alma,5.0,15,"888 Innes Ave San Francisco, CA 94124",+14153363286,37.732061,-122.375343,$$
t_89aTecX2_eFBUto_dCPw,Crossroads Cafe,4.0,982,"699 Delancey St San Francisco, CA 94107",+14155125111,37.7831325,-122.3890356,$
TIb67-bkIS6tMNF2bHrQlg,Nespresso Boutique,3.5,445,"90 Grant Ave San Francisco, CA 94108",+14153912643,37.787675,-122.404846,$$
KEVnqUxjgghDhO2HHmONCQ,Another Cafe,4.0,439,"1191 Pine St San Francisco, CA 94109",+14158575770,37.7901729,-122.4154032,$$
qlgzqXk8X2uW8wZEYfHqLw,Starbucks,5.0,2,"2675 Geary Blvd Target San Francisco, CA 94118",+14157965280,37.782074,-122.44708,N/A
aKUbSh_tExzYRRxk3PrYig,Ebbtide Cafe,4.0,71,"311 Mirada Rd Half Moon Bay, CA 94019",,37.49472,-122.46119,$
PpJP04qfX_UxhFCwt0lwzA,Martha & Bros Coffee Company,4.0,214,"1551 Church St San Francisco, CA 94131",+14156481166,37.745998,-122.426645,$
OJXTGm0hXBcqV4iJfIpMdA,Graffeo Coffee Roasting Company,4.5,141,"735 Columbus Ave San Francisco, CA 94133",+14159862420,37.80133,-122.41201,$$
EkQ7Tsfx7qP7zXTKBRCsvQ,The Beanery,4.0,150,"602 Irving St San Francisco, CA 94122",+14156611090,37.764253158956,-122.464595011662,$
IoNI0QWbinqdphW6EnATog,Progressive Grounds,4.0,355,"400 Cortland Ave San Francisco, CA 94110",+14152826233,37.73895,-122.41769,$$
isA5cBPJfGFyLLE4zkp-yQ,Red Bay Coffee Richmond,4.5,9,"1503 Macdonald Ave Richmond, CA 94801",+15103992441,37.9357936619,-122.354715195,N/A
gMqVjmNcdU7K6k6OI1Fj1A,Five Star Truffles Co.,4.5,188,"4251 A 18th St San Francisco, CA 94114",+14155525128,37.76058,-122.43693,$
sI_N3hphzWgRUnjTzjzsHw,85°C Bakery Cafe,3.0,340,"5-L Serramonte Ctr Daly City, CA 94015",+16509928585,37.6693782,-122.4708298,$
9EjQuSlW4g0ssWcz1wYtLA,La Bande,4.0,15,"1100 Market St San Francisco, CA 94102",+16288952030,37.78087,-122.41239,$$
YZK2hMkmjjIWgHDO2Ksz-Q,ONE65 Patisserie & Boutique,4.0,134,"165 O'Farrell St San Francisco, CA 94102",+14158148888,37.786249,-122.407372,$$
OfbRaVdL41hRR65Y9UXMZw,The Art Bistro,4.5,298,"2960 Clement St San Francisco, CA 94121",+14153797119,37.781894,-122.491163,$
xnnGdAR6V96hfEhgIJ_P9w,Dandelion Chocolate,4.5,1386,"740 Valencia St San Francisco, CA 94110",+14153490942,37.760956,-122.421822,$$
mEHXXc6H975yW2yjzENCxA,Cumaica Coffee,3.5,123,"200 Clement St San Francisco, CA 94118",+14157500774,37.7832318053947,-122.461379258057,$
oxpnwy4bnPuDxOsFK_a3sw,Timeless Coffee,4.0,757,"4252 Piedmont Ave Oakland, CA 94611",+15109851360,37.828159,-122.2498629,$$
6sMrtxZMa7OpUGSkqpjsDQ,K Five Fifty,5.0,4,"550 Kearny St San Francisco, CA 94108",+14152981118,37.793258,-122.40433,N/A
sfqkkqFmmYGOT0PCbbD9ZQ,Pearl 6101,4.5,219,"6101 California St San Francisco, CA 94121",+14155929777,37.7838344,-122.4830463,$$
HjKRwtL3gZ2RL3KQULXKsA,The Velo Rouge Cafe,4.0,718,"798 Arguello Blvd San Francisco, CA 94118",+14157527799,37.775456,-122.458237,$
ztHkdSGx6HQWddanLfSPFw,Luna's Coffee House,5.0,55,"1101 Potrero Ave San Francisco, CA 94110",+14157103066,37.7542538394443,-122.406396576686,$
HRyBoh32eQDJ1MPWFHlGpg,Jackson Place Cafe,4.5,204,"633 Battery St San Francisco, CA 94111",,37.7970754,-122.4009192,$
TdXsIPBVRLP3DR-A3sKdpg,Tartine Manufactory,3.5,1176,"595 Alabama St San Francisco, CA 94110",+14157570007,37.7618402321822,-122.41198167347,$$
_hOVIgjVRl_HzvLaa65KJg,The Snug,4.0,183,"2301 Fillmore St San Francisco, CA 94115",+14155625092,37.79094,-122.43443,$$
tYD-CUfuLF8Hpt0ELiQpKA,Martha & Brothers Coffee,4.0,175,"745 Cortland Ave San Francisco, CA 94110",+14156427585,37.73904,-122.41476,$
AUn09MB4UJEII_JHclBfFA,Slingshot,4.5,35,"422 Larkin St San Francisco, CA 94102",+14158298437,37.781710067093,-122.417064321143,$$
hw5CNSJl90wD9Z8KYGNeEA,Cup Cafe,5.0,230,"6 Monterey Blvd San Francisco, CA 94131",,37.7324501841132,-122.434748761081,$
Evr0y8fwFEOqXBf7cNW8zg,Bello Coffee & Tea,4.0,357,"2885 Diamond St San Francisco, CA 94131",+14155853457,37.733797103285,-122.43399331088,$
Av-PbVkajf1XrgqIS8POSQ,Stella Pastry & Cafe,4.0,1302,"446 Columbus Ave San Francisco, CA 94133",+14159862914,37.79918,-122.40828,$
xOT6UHAlZvOUAMrP80n3dA,Sausalito Bakery & Cafe,4.0,339,"571 Bridgeway Sausalito, CA 94965",+14153319552,37.8539296411907,-122.479178089123,$$
qseuvN1IIwRBBtvc8Xq-DQ,Blue Bottle Coffee,3.5,41,"168 2nd St San Francisco, CA 94105",+15106533394,37.78703,-122.39885,$$
8aIz9jEERdZqmmBAxxv6Nw,CoRo Coffee Room,4.5,50,"2324 Fifth St Berkeley, CA 94710",+15105422540,37.8625373,-122.2974637,$$
Rc9abU8CqE__VBgttD3VyA,Chapel Hill Coffee,4.0,65,"670 Commercial St San Francisco, CA 94111",,37.794135537286,-122.404256947339,$$
l3CO569of8E_Dw7ITfrqiw,Grand Coffee,4.5,184,"2663 Mission St San Francisco, CA 94110",,37.75439,-122.41846,$
w_CDMwPaFE8L-cFQZzFyTg,Church Street Cafe,4.0,267,"260 Church St San Francisco, CA 94114",+14156212233,37.76639,-122.429053,$
3S5EWxIeaXZFZMCwuuUHJQ,Tallio's Coffee & Tea,5.0,2,"4912 3rd St San Francisco, CA 94124",+14156628137,37.73388,-122.39135,N/A
RF-9DydHA1BsTaRx_MB-eQ,Haus Coffee,3.5,426,"3086 24th St San Francisco, CA 94110",+14153747353,37.752645078614,-122.41373013352,$$
Zah5m13qNMqd-7xGK61Cjw,Pump Espresso Bar,5.0,19,"6700 Sir Francis Drake Blvd Forest Knolls, CA 94933",+14155782813,38.01586,-122.68493,$
Oyvv2L6Is1AAZiJ3RI6ZPg,Red Whale Coffee,4.5,186,"169 Paul Dr San Rafael, CA 94903",+14159066277,38.019,-122.53701,$$
S_KR9tuaPqEGACNrux24mA,Cafe Lambretta,4.0,57,"700 2nd St San Francisco, CA 94107",,37.780492,-122.390556,$$
Tc8saXtOXpRiA8CoXQsfdA,Royal Ground Coffee,4.0,218,"2216 Polk St San Francisco, CA 94109",+14154745957,37.79716,-122.42173,$
cNHcwJ4eLDOzwZP8e4ETkQ,Josey Baker Bread,4.5,97,"736 Divisadero St San Francisco, CA 94117",,37.7764801534107,-122.437750024358,$$
MsBfFq6J4i_sYv9nptH36w,Blue Bottle Coffee,4.0,35,"628 California St San Francisco, CA 94108",+15106533394,37.792731,-122.405216,$$
mXSnlX8bF6HY0Y_1t9BQrA,Japonica,4.5,109,"5503 California St San Francisco, CA 94121",+14156688663,37.784094,-122.476617,$$
0jXya0EWHwLrlu8W5pU6ig,Socola Chocolatier and Barista,4.5,165,"535 Folsom St San Francisco, CA 94105",+14154004071,37.7865549,-122.395089,$$
Wy8Yg5_0YngwzFBN6lZf9g,Estas Manos Coffee Roasters,5.0,3,"425 Mission St San Francisco, CA 94105",+14159339760,37.790117,-122.396913,N/A
J3MtGX73_3l3afYAA_UloA,illy Caffè,4.0,159,"123 Battery St San Francisco, CA 94111",+16284443171,37.792881571511,-122.40012060277,$
PmIsfHFgjcxY5tWmsZKndA,Fueling Station,4.5,160,"2436 Polk St San Francisco, CA 94109",+14157570464,37.79933,-122.42215,$
F4YgPOvuCClXTwB9PJk8Qg,Black Sugar,4.5,671,"320 O'Farrell St San Francisco, CA 94102",+14155212022,37.78642,-122.41032,N/A
hWE2CDphzZ3nXlwv3Uk6Og,Philz Coffee,4.5,1400,"201 Berry St San Francisco, CA 94158",+14158759943,37.7756640166767,-122.39345180371,$
X1XdSgiNBAEwMrC7WeLO2w,Mercury Cafe,4.0,308,"201 Octavia Blvd San Francisco, CA 94102",+14152527855,37.7740082144737,-122.424194812775,$
maX2pNMeAroeVGbcCNkTcg,Faye's Coffee,4.5,175,"3614 18th St San Francisco, CA 94110",+14155220434,37.7616598,-122.4242662,$
54EOuXs22MK_QYVNgBL-4A,Joy's Place,4.0,618,"611 Post St San Francisco, CA 94109",+14158171391,37.78764,-122.41197,$
dsIfVh_naTmaB-LuBfzg5g,85°C Bakery Cafe,3.0,99,"3251 20th Ave Ste 158 San Francisco, CA 94132",+14156834938,37.72856,-122.47688,$
aB_jimByFRPpde3LC13ucw,Bazaar Cafe,4.0,308,"5927 California St San Francisco, CA 94121",+14158315620,37.7840081602335,-122.481084465981,$
2YTKy7LN5jZVF-xz1C0AGg,Réveille Coffee Co. Truck,4.5,75,"768 Sansome St San Francisco, CA 94111",+14157896258,37.797361,-122.401649,$$
PrlH7YcQ22m9DyuWbxJjMA,Anthony's Cookies,4.5,1665,"1417 Valencia St San Francisco, CA 94110",+14156559834,37.7502,-122.42013,$
das8OgnsjMW1n7ZmQdr_Ww,TRANSIT,3.5,88,"215 Lincoln Blvd San Francisco, CA 94129",+14155614435,37.8015004,-122.4556809,$$
4vqUi0Zrhj6D7nAaMZz-OQ,B on the Go,4.0,179,"2794 California St San Francisco, CA 94115",+14155897112,37.7882800064693,-122.440317458614,$$
6ZaqeFEkbArybiCf3yAOlQ,Rolling Out,4.5,386,"1722 Taraval St San Francisco, CA 94116",+14155136054,37.7429,-122.48468,$
9OKUEFQiWLntDYhpwCaJcg,Fillmore Bakeshop,4.0,515,"1890 Fillmore St San Francisco, CA 94115",+14159230711,37.7868556181609,-122.433357532036,$$
ddjCF9cJbEnVorV1h__dcg,Peet's Coffee,4.0,78,"310 Broderick St San Francisco, CA 94107",+14155938830,37.77343,-122.43875,$
HM6okN9e4bXwCHohplv-aw,Dynamo Donut & Coffee,4.0,115,"110 Yacht Rd San Francisco, CA 94123",+14159201978,37.8058479492332,-122.447381592305,$
mRLqEeBs7EPd8mH6kOAFKA,Noe Valley Bakery - West Portal,4.0,147,"28 West Portal Ave San Francisco, CA 94127",+14155928785,37.74067,-122.46641,$$
9TyCT7Ck2mCsL_xJqGm_ug,Love Patisserie & More,5.0,22,"2200 Mission St San Francisco, CA 94110",+14159527675,37.7616816,-122.4195756,N/A
U2lbKxfjKbqGPsvsYPAyLA,Beloved Cafe,4.5,254,"3338 24th St San Francisco, CA 94110",+14158006546,37.75235,-122.41925,$$
UIcdz05fzrU-F-V3BqEp5g,Royal Jamaica Trading Company,4.5,7,"1500 Taylor St San Francisco, CA 94133",+14153747783,37.79622,-122.41316,$$$
x3F6hYDfEW3KrFSgplAETw,Peet's Coffee,4.0,33,"919 Cole St San Francisco, CA 94117",+14152131991,37.7656017,-122.4499419,$
BOq0fMStc38z6GhRJ8bX8g,Nespresso Boutique at Bloomingdales,4.5,71,"845 Market St Concourse Level San Francisco, CA 94103",+14153150136,37.783809,-122.405604,$$
qpgqNFum3rtlnjpd85xMHg,Red Bay Coffee Public Roastery,5.0,146,"3098 E 10th St Oakland, CA 94601",+15102691032,37.77634,-122.22834,$
OHGqBpCKa54JN-M20C6C2w,Artís Coffee,4.0,566,"1717B 4th St Berkeley, CA 94710",+15108981104,37.8715768654214,-122.300850833368,$$
AMhmArFJ0IAeknI1mDE6ew,Bacon Bacon,4.0,426,"205 A Frederick St San Francisco, CA 94117",+14152184347,37.76705,-122.44662,$
A_2m0mcKEqOJ1XsqUbzUIg,Amitis Café,4.5,167,"800 Masonic Ave San Francisco, CA 94117",+14155632828,37.77384,-122.44583,$$
OA_cNOXj_h0BT_nbbE8H7Q,Cumaica Coffee,3.5,86,"4726 Mission St San Francisco, CA 94112",+14153371500,37.72271,-122.43665,$
hSKammh8iYHvama9BY4VMg,La Boulangerie De San Francisco - Hayes Valley,3.0,179,"500 Hayes St San Francisco, CA 94102",+14154004451,37.7766957270627,-122.424721368639,$$
sSiUcnbwPQ4ssHY3EMV0Fw,Matcha Cafe Maiko,4.5,883,"1581 Webster St San Francisco, CA 94115",+14157570919,37.785051,-122.432095,$
4E4Q6H2y-7MLHUH_PWMeiQ,illy Caffè,4.0,165,"220 Montgomery St Ste 148 San Francisco, CA 94104",+14159142300,37.79131,-122.40199,$
gB5RedZ_SrOGz_d3mGLT6w,"La Boulangerie de San Francisco, Noe",3.0,64,"3898 24th St San Francisco, CA 94114",+14157963830,37.75181,-122.42938,$$
CfU_8BIc6SX7lhDYAB9Xkw,Liguria Bakery,4.5,711,"1700 Stockton St San Francisco, CA 94133",+14154213786,37.80153,-122.40916,$
FqtIyAv_Nsm2oackGCTeiw,It's A Grind Coffee House,4.5,76,"2521 Seminary Ave Ste 3 Oakland, CA 94605",+15108789819,37.771095,-122.1912724,N/A
C1KKLpAVfOH4PsTHHWsAqQ,Ap's Cafe,5.0,5,"4108 24th St San Francisco, CA 94114",+14156421316,37.7513241022825,-122.434401288629,N/A
EtVuNSP3apRD9o4tMG2XBA,Yonkers Cafe,4.5,186,"3815 Noriega St San Francisco, CA 94122",+14153794459,37.75277,-122.50458,$
s6q9cud0g-oj9NxvQCtfjQ,Doggie Diner Heads,4.5,8,"Treasure Island San Francisco, CA 94130",,37.82489,-122.37087,$
l7hu0YluMciTyZI9H3Llyw,Fog Lifter Cafe,3.5,353,"1901 Ocean Ave San Francisco, CA 94127",+14153494543,37.72503,-122.4625,$
UYNswbdsQ5OvwnyY9esxCw,Wooden Spoon,4.5,340,"2172 Market St San Francisco, CA 94114",+14159463005,37.7666182758937,-122.430262778253,$$
OSZ6bFeCcv4PvUmvuiMEJw,Little Sweet,4.0,601,"3836 Geary Blvd San Francisco, CA 94118",+14157026763,37.781425,-122.4608022,$
iRmdKzcbdFLIp3s9e4xrHA,Java Beach at the Zoo,4.0,494,"2650 Sloat Blvd San Francisco, CA 94116",+14157312965,37.7356872558594,-122.502906799316,$
_IegG_kUICoYxyv3HuT27A,Eleven Eleven,5.0,1,"1977 Union St B San Francisco, CA 94123",,37.797413,-122.431548,N/A
